2022-11-26 04:04:07,284 INFO     Search BICs for /tmp/Lang-1b/
2022-11-26 04:04:07,286 DEBUG    Reading the coverage of org.apache.commons.lang3.math.NumberUtilsTest::TestLang747 (failings)
2022-11-26 04:04:07,303 INFO     Loaded 1x38 Coverage Matrix
2022-11-26 04:04:07,305 INFO     The number of total commits: 3569
2022-11-26 04:04:08,606 DEBUG    [line range] org/apache/commons/lang3/StringUtils.java <clinit> 181:181
2022-11-26 04:04:09,022 DEBUG                  - depth 0, hash bcdb108, HEAD~120
2022-11-26 04:04:09,041 DEBUG                  - depth 1, hash c121439, HEAD~124
2022-11-26 04:04:09,047 DEBUG                  - depth 2, hash 3a95ec1, HEAD~1039
2022-11-26 04:04:09,052 DEBUG    [line range] org/apache/commons/lang3/StringUtils.java isBlank 255:266
2022-11-26 04:04:09,665 DEBUG                  - depth 0, hash 8e08ef1, HEAD~90
2022-11-26 04:04:09,669 DEBUG                  - depth 1, hash 29468bd, HEAD~333
2022-11-26 04:04:09,672 DEBUG                  - depth 2, hash cf2e48a, HEAD~1167
2022-11-26 04:04:09,675 DEBUG                  - depth 3, hash 8981848, HEAD~1516
2022-11-26 04:04:09,679 DEBUG                  - depth 4, hash 1719697, HEAD~2861
2022-11-26 04:04:09,683 DEBUG                  - depth 5, hash 282d157, HEAD~3056
2022-11-26 04:04:09,685 DEBUG                  - depth 6, hash d23b22c, HEAD~3567
2022-11-26 04:04:10,787 DEBUG    [line range] org/apache/commons/lang3/math/NumberUtils.java <clinit> 34:34
2022-11-26 04:04:10,927 DEBUG                  - depth 0, hash 922f4e3, HEAD~489
2022-11-26 04:04:10,931 DEBUG                  - depth 1, hash 61f0f16, HEAD~3140
2022-11-26 04:04:10,934 DEBUG    [line range] org/apache/commons/lang3/math/NumberUtils.java createInteger 679:685
2022-11-26 04:04:11,059 DEBUG                  - depth 0, hash 8e08ef1, HEAD~90
2022-11-26 04:04:11,063 DEBUG                  - depth 1, hash 8233881, HEAD~2998
2022-11-26 04:04:11,066 DEBUG                  - depth 2, hash 9c16f35, HEAD~3000
2022-11-26 04:04:11,070 DEBUG                  - depth 3, hash af2f23e, HEAD~3044
2022-11-26 04:04:11,072 DEBUG                  - depth 4, hash 61f0f16, HEAD~3140
2022-11-26 04:04:11,075 DEBUG    [line range] org/apache/commons/lang3/math/NumberUtils.java createNumber 450:614
2022-11-26 04:04:11,209 DEBUG                  - depth 0, hash 2c9c875, HEAD~16
2022-11-26 04:04:11,213 DEBUG                  - depth 1, hash 2d460b7, HEAD~48
2022-11-26 04:04:11,215 DEBUG                  - depth 2, hash f5d8a8f, HEAD~53
2022-11-26 04:04:11,218 DEBUG                  - depth 3, hash 5d27970, HEAD~55
2022-11-26 04:04:11,220 DEBUG                  - depth 4, hash ae6928a, HEAD~89
2022-11-26 04:04:11,224 DEBUG                  - depth 5, hash 8e08ef1, HEAD~90
2022-11-26 04:04:11,227 DEBUG                  - depth 6, hash a2de604, HEAD~109
2022-11-26 04:04:11,229 DEBUG                  - depth 7, hash e71f6dd, HEAD~114
2022-11-26 04:04:11,231 DEBUG                  - depth 8, hash 2397e5b, HEAD~231
2022-11-26 04:04:11,234 DEBUG                  - depth 9, hash 13c7f19, HEAD~420
2022-11-26 04:04:11,236 DEBUG                  - depth 10, hash 5564fb5, HEAD~742
2022-11-26 04:04:11,240 DEBUG                  - depth 11, hash c2560c0, HEAD~1040
2022-11-26 04:04:11,243 DEBUG                  - depth 12, hash da0612b, HEAD~1285
2022-11-26 04:04:11,245 DEBUG                  - depth 13, hash 6dcd3ef, HEAD~1463
2022-11-26 04:04:11,248 DEBUG                  - depth 14, hash 1fd45a4, HEAD~2032
2022-11-26 04:04:11,250 DEBUG                  - depth 15, hash 9446bb1, HEAD~2395
2022-11-26 04:04:11,253 DEBUG                  - depth 16, hash 608c515, HEAD~2403
2022-11-26 04:04:11,257 DEBUG                  - depth 17, hash 0bbcd62, HEAD~2406
2022-11-26 04:04:11,259 DEBUG                  - depth 18, hash 5c89ea5, HEAD~2858
2022-11-26 04:04:11,262 DEBUG                  - depth 19, hash 8233881, HEAD~2998
2022-11-26 04:04:11,264 DEBUG                  - depth 20, hash 9c16f35, HEAD~3000
2022-11-26 04:04:11,267 DEBUG                  - depth 21, hash af2f23e, HEAD~3044
2022-11-26 04:04:11,270 DEBUG                  - depth 22, hash 61f0f16, HEAD~3140
2022-11-26 04:04:11,273 INFO     The number of BIC candidates: 33
